,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor
1784,1784,3-комнатная квартира · 96 м² · 8/9 этаж,52000000,"Турксибский р-н, мкр Жулдыз-1 19В — Спортивный комплекс Republic",3,96.0,8
1785,1785,2-комнатная квартира · 60 м² · 3/9 этаж,30990000,"Турксибский р-н, мкр Кайрат, Туркестан 115 — Рыскулова - Кульджинский тракт",2,60.0,3
1786,1786,3-комнатная квартира · 150 м² · 4/7 этаж,205000000,"Бостандыкский р-н, Мкр «Мирас» 31",3,150.0,4
1787,1787,7-комнатная квартира · 370 м²,550000000,"Медеуский р-н, мкр Горный Гигант, Аль-Фараби 116/1",7,370.0,0
1788,1788,4-комнатная квартира · 82.3 м² · 5/5 этаж,80000000,"Медеуский р-н, Толе би — Пушкина",4,82.3,5
1789,1789,4-комнатная квартира · 170 м² · 2/3 этаж,265000000,"Медеуский р-н, Тимофея Седельникова 18, 30",4,170.0,2
1790,1790,2-комнатная квартира · 34 м² · 2/3 этаж,14000000,"Алатауский р-н, Айналмалы 131 — 200 метров от ТЦ Aport Mall West",2,34.0,2
1791,1791,3-комнатная квартира · 103.5 м² · 3/5 этаж,83000000,"Медеуский р-н, Достык 111/3",3,103.5,3
1792,1792,1-комнатная квартира · 40 м² · 4/5 этаж,37000000,"Бостандыкский р-н, клочкова 176",1,40.0,4
1793,1793,2-комнатная квартира · 54.5 м² · 3/12 этаж,35000000,"Алатауский р-н, мкр Акбулак, Дарабоз",2,54.5,3
1794,1794,1-комнатная квартира · 31 м² · 3/9 этаж,19700000,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла",1,31.0,3
1795,1795,1-комнатная квартира · 39.4 м² · 3/6 этаж,21500000,"Алатауский р-н, Северное кольцо 86/3",1,39.4,3
1796,1796,1-комнатная квартира · 52 м² · 12/13 этаж,41000000,"Ауэзовский р-н, мкр Астана",1,52.0,12
1797,1797,3-комнатная квартира · 87 м² · 4/13 этаж,81000000,"Бостандыкский р-н, Маркова",3,87.0,4
1798,1798,3-комнатная квартира · 129.54 м²,172288200,"Наурызбайский р-н, мкр Рахат, мкр. Рахат, ул. Култобе 1/2",3,129.54,0
1799,1799,2-комнатная квартира · 50.07 м²,37051800,"Алатауский р-н, Бауыржана Момышулы 11/14а",2,50.07,0
1800,1800,3-комнатная квартира · 72 м² · 7/9 этаж,56000000,"Бостандыкский р-н, Айманова 149",3,72.0,7
1801,1801,2-комнатная квартира · 60 м² · 16 этаж,75000000,"Бостандыкский р-н, Аль-Фараби 41/3",2,60.0,0
1802,1802,5-комнатная квартира · 331 м²,230000000,"Бостандыкский р-н, Тимирязева 42/4",5,331.0,0
1803,1803,2-комнатная квартира · 60 м² · 8/21 этаж,83000000,"Бостандыкский р-н, Аль-Фараби 27/2 — Аль-Фараби - Сейфулина",2,60.0,8
1804,1804,1-комнатная квартира · 48 м² · 5/20 этаж,32900000,"Алмалинский р-н, Брусиловского 163",1,48.0,5
1805,1805,2-комнатная квартира · 60 м² · 5/5 этаж,38000000,"Жетысуский р-н, мкр Айнабулак-3 143",2,60.0,5
1806,1806,1-комнатная квартира · 41 м² · 4/5 этаж,25500000,"Ауэзовский р-н, мкр Аксай-2",1,41.0,4
1807,1807,1-комнатная квартира · 32.3 м² · 2/2 этаж,20000000,"Медеуский р-н, мкр Атырау 7",1,32.3,2
1808,1808,3-комнатная квартира · 79 м² · 1/9 этаж,62000000,"Алмалинский р-н, Толе би 196",3,79.0,1
1809,1809,2-комнатная квартира · 63 м² · 8/9 этаж,33500000,"Турксибский р-н, мкр Жас Канат, Хасанғалиев көшесі мкр Жас Қанат 1/17",2,63.0,8
1810,1810,3-комнатная квартира · 70 м² · 4/5 этаж,60000000,"Бостандыкский р-н, Габдуллина 15 — Байтурсынова",3,70.0,4
1811,1811,1-комнатная квартира · 49 м² · 7/9 этаж,28500000,"Алатауский р-н, мкр Нуркент, Алгабас-1 67",1,49.0,7
1812,1812,2-комнатная квартира · 59.7 м² · 7/9 этаж,51000000,"Бостандыкский р-н, мкр Казахфильм 46",2,59.7,7
1813,1813,3-комнатная квартира · 84 м² · 9/12 этаж,80800000,"Бостандыкский р-н, Розыбакиева 158 — Сатпаева",3,84.0,9
1814,1814,2-комнатная квартира · 44 м² · 2/2 этаж,26000000,"Медеуский р-н, мкр Аскартау, Жансая 16",2,44.0,2
1815,1815,2-комнатная квартира · 68.8 м² · 2/12 этаж,64000000,"Алмалинский р-н, Ислама Карима 203 — Тургут Озала",2,68.8,2
1816,1816,2-комнатная квартира · 103 м² · 4/4 этаж,95000000,"Медеуский р-н, мкр Юбилейный 25/1",2,103.0,4
1817,1817,3-комнатная квартира · 140 м² · 16/22 этаж,89000000,"Бостандыкский р-н, Бухар жырау",3,140.0,16
1818,1818,4-комнатная квартира · 74.8 м² · 4/5 этаж,46000000,"Бостандыкский р-н, Каныша Сатпаева",4,74.8,4
1819,1819,3-комнатная квартира · 90 м² · 6/10 этаж,48000000,"Турксибский р-н, Сейфуллина 51/27",3,90.0,6
1820,1820,3-комнатная квартира · 87 м² · 2/9 этаж,93000000,"Медеуский р-н, мкр Коктобе, Богенбай Батыра 23 А 23 А — Мкр. Кок-тобе",3,87.0,2
1821,1821,3-комнатная квартира · 85.1 м² · 2/3 этаж,61000000,"Бостандыкский р-н, 13-я 40, 96",3,85.1,2
1822,1822,2-комнатная квартира · 40 м² · 1/1 этаж,55000000,"Медеуский р-н, Богенбай батыра 55 — Зверева",2,40.0,1
1823,1823,4-комнатная квартира · 150 м² · 6/9 этаж,119000000,"Наурызбайский р-н, Аскарова Асанбая 21 — Аскарова",4,150.0,6
1824,1824,2-комнатная квартира · 57 м² · 2/4 этаж,62000000,"Наурызбайский р-н, мкр Рахат уч.№1, уч№24",2,57.0,2
1825,1825,1-комнатная квартира · 46.3 м² · 7/14 этаж,51000000,"Бостандыкский р-н, Гагарина 277/7",1,46.3,7
1826,1826,3-комнатная квартира · 134 м² · 6/21 этаж,194000000,"Бостандыкский р-н, Аль-Фараби",3,134.0,6
1827,1827,4-комнатная квартира · 211.5 м² · 3/13 этаж,179775000,"Алмалинский р-н, Шевченко 78",4,211.5,3
1828,1828,2-комнатная квартира · 64 м² · 7/9 этаж,33500000,"Наурызбайский р-н, мкр Шугыла 342 к2 — Сабденова алатау",2,64.0,7
1829,1829,1-комнатная квартира · 32 м² · 1/5 этаж,30300000,"Бостандыкский р-н, мкр Казахфильм 28",1,32.0,1
1830,1830,3-комнатная квартира · 75.4 м² · 12/17 этаж,95000000,"Бостандыкский р-н, мкр Алмагуль 233 — Березовского радостовца",3,75.4,12
1831,1831,3-комнатная квартира · 108 м² · 4/4 этаж,106920000,"Наурызбайский р-н, мкр Рахат, Мкр.Рахат, ул.Культобе уч.№1, уч№24",3,108.0,4
1832,1832,3-комнатная квартира · 58.3 м² · 4/4 этаж,38900000,"Ауэзовский р-н, мкр №8 22",3,58.3,4
1833,1833,1-комнатная квартира · 42 м² · 4/12 этаж,28500000,"Алатауский р-н, мкр Гажайып, Бауыржана Момышулы 10/3 — Монке би",1,42.0,4
1834,1834,4-комнатная квартира · 213 м²,245000000,Медеуский р-н,4,213.0,0
1835,1835,4-комнатная квартира · 180.3 м²,234390000,"Бостандыкский р-н, Мусабаева 15",4,180.3,0
1836,1836,3-комнатная квартира · 60 м² · 3/5 этаж,34500000,"Алатауский р-н, мкр Коккайнар, Арқалық 45 45 — Арқалық 45",3,60.0,3
1837,1837,1-комнатная квартира · 46 м² · 12/12 этаж,40000000,"Ауэзовский р-н, Утеген батыра 11",1,46.0,12
1838,1838,2-комнатная квартира · 62.2 м² · 8/10 этаж,97000000,"Бостандыкский р-н, Абая 38",2,62.2,8
1839,1839,3-комнатная квартира · 59.9 м² · 5/5 этаж,40890000,"Алмалинский р-н, Айтиева 114 — Богенбай батыра-Нурмакова",3,59.9,5
1840,1840,1-комнатная квартира · 33 м² · 5/10 этаж,28000000,"Ауэзовский р-н, Толе би 285/8",1,33.0,5
1841,1841,3-комнатная квартира · 72 м² · 4/5 этаж,34500000,"Наурызбайский р-н, мкр Таусамалы, Санаторная 1",3,72.0,4
1842,1842,2-комнатная квартира · 44 м² · 9/9 этаж,39300000,"Бостандыкский р-н, Наурызбай батыра 7 к 31 — Тимирязева",2,44.0,9
1843,1843,2-комнатная квартира · 62.2 м² · 8/10 этаж,97000000,"Бостандыкский р-н, Абая 38",2,62.2,8
1844,1844,3-комнатная квартира · 59.9 м² · 5/5 этаж,40890000,"Алмалинский р-н, Айтиева 114 — Богенбай батыра-Нурмакова",3,59.9,5
1845,1845,1-комнатная квартира · 33 м² · 5/10 этаж,28000000,"Ауэзовский р-н, Толе би 285/8",1,33.0,5
1846,1846,3-комнатная квартира · 72 м² · 4/5 этаж,34500000,"Наурызбайский р-н, мкр Таусамалы, Санаторная 1",3,72.0,4
1847,1847,2-комнатная квартира · 44 м² · 9/9 этаж,39300000,"Бостандыкский р-н, Наурызбай батыра 7 к 31 — Тимирязева",2,44.0,9
1848,1848,3-комнатная квартира · 153.3 м² · 4/7 этаж,119000000,"Бостандыкский р-н, Аль-Фараби 100",3,153.3,4
1849,1849,1-комнатная квартира · 45 м² · 10/12 этаж,42000000,"Алмалинский р-н, Торекулова 95",1,45.0,10
1850,1850,1-комнатная квартира · 26 м² · 5/9 этаж,23000000,"Наурызбайский р-н, мкр Шугыла — проспект Алатау - проспект Абая",1,26.0,5
1851,1851,4-комнатная квартира · 78.7 м² · 1/5 этаж,38000008,"Жетысуский р-н, мкр Кемел (Первомайское), Казанат 5 — Магнум по капчегаю",4,78.7,1
1852,1852,2-комнатная квартира · 50 м² · 11/13 этаж,48700000,"Бостандыкский р-н, Утепова",2,50.0,11
1853,1853,3-комнатная квартира · 121 м² · 6/14 этаж,90000000,"Бостандыкский р-н, Масанчи — Абая",3,121.0,6
1854,1854,2-комнатная квартира · 58.8 м² · 12/12 этаж,31000000,"Алатауский р-н, мкр Акбулак, Байтерекова 109",2,58.8,12
1855,1855,3-комнатная квартира · 80 м² · 2/5 этаж,66000000,"Бостандыкский р-н, мкр Алмагуль — Жарокова Дунаевского",3,80.0,2
1856,1856,3-комнатная квартира · 65 м² · 2/5 этаж,36500000,"Ауэзовский р-н, мкр Аксай-3 1",3,65.0,2
1857,1857,3-комнатная квартира · 64 м² · 2/9 этаж,55000000,"Алмалинский р-н, Жибек-Жолы 59",3,64.0,2
1858,1858,1-комнатная квартира · 39 м² · 7/12 этаж,27500000,"Наурызбайский р-н, Коктерек 139/5",1,39.0,7
1859,1859,3-комнатная квартира · 100 м² · 8/14 этаж,75000000,"Бостандыкский р-н, Торайгырова 25",3,100.0,8
1860,1860,2-комнатная квартира · 75 м² · 4/4 этаж,85500000,"Бостандыкский р-н, Сыргабекова 55",2,75.0,4
1861,1861,3-комнатная квартира · 82.8 м² · 4/12 этаж,70000000,"Жетысуский р-н, Райымбека 19 — Суюнбая",3,82.8,4
1862,1862,2-комнатная квартира · 50 м² · 2/4 этаж,32000000,"Ауэзовский р-н, мкр №3 8/9 — Абая-Саина",2,50.0,2
1863,1863,3-комнатная квартира · 60 м² · 5/5 этаж,50000000,"Медеуский р-н, Назарбаева 189/2",3,60.0,5
1864,1864,3-комнатная квартира · 112.2 м² · 1/4 этаж,170000000,"Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 140/8",3,112.2,1
1865,1865,3-комнатная квартира · 120 м² · 5/8 этаж,110000000,"Медеуский р-н, мкр Самал-1 6 — Жолдасбекова",3,120.0,5
1866,1866,4-комнатная квартира · 80 м² · 2/5 этаж,56900000,"Алмалинский р-н, Желтоксан 27 — Чайковского Маметова",4,80.0,2
1867,1867,3-комнатная квартира · 76 м² · 9/12 этаж,77000000,"Медеуский р-н, Баишева 28/2 — Жангельдина - Янушкевича",3,76.0,9
1868,1868,2-комнатная квартира · 63.5 м² · 7/14 этаж,67000000,"Бостандыкский р-н, Гагарина 277/7",2,63.5,7
1869,1869,3-комнатная квартира · 99.13 м² · 9/10 этаж,45000000,"Турксибский р-н, Сейфуллина 51 — Кассина",3,99.13,9
1870,1870,2-комнатная квартира · 52 м² · 3/9 этаж,46000000,"Наурызбайский р-н, Аскарова Асанбая 21/14 — Садыкова",2,52.0,3
1871,1871,1-комнатная квартира · 39 м² · 6/9 этаж,25500000,"Ауэзовский р-н, мкр Аксай-1А 31а — Яссауи",1,39.0,6
1872,1872,1-комнатная квартира · 16 м² · 2/5 этаж,13900000,"Ауэзовский р-н, мкр №2, ул Утеген батыр 73 — Ул Жубанова",1,16.0,2
1873,1873,3-комнатная квартира · 107.7 м² · 11/20 этаж,106000000,"Бостандыкский р-н, Аль-Фараби 7 — ул Козыбаева",3,107.7,11
1874,1874,3-комнатная квартира · 115 м² · 18/19 этаж,75000000,"Бостандыкский р-н, Жандосова 94А — Навои",3,115.0,18
1875,1875,2-комнатная квартира · 47 м² · 8/10 этаж,26000000,"Наурызбайский р-н, Алтын Орда 6/42 — проспект Алатау",2,47.0,8
1876,1876,4-комнатная квартира · 186.58 м²,352636200,"Бостандыкский р-н, мкр Мирас, Саина 1а/1",4,186.58,0
1877,1877,3-комнатная квартира · 163 м² · 5/6 этаж,165000000,"Бостандыкский р-н, Санаторная 18",3,163.0,5
1878,1878,2-комнатная квартира · 44.5 м² · 5/5 этаж,30900000,"Алмалинский р-н, Сейфуллина 452/1 — Жибек Жолы",2,44.5,5
1879,1879,3-комнатная квартира · 61.7 м² · 4/5 этаж,50000000,проспект Жибек Жолы 54,3,61.7,4
1880,1880,2-комнатная квартира · 77.7 м² · 4/9 этаж,43500000,"Ауэзовский р-н, мкр Аксай-3Б, Мкр «Аксай-3б» 30а — Толеби - Яссауи",2,77.7,4
1881,1881,2-комнатная квартира · 69.1 м² · 3/18 этаж,63000000,"Бостандыкский р-н, Навои 208 — Торайгырова",2,69.1,3
1882,1882,2-комнатная квартира · 41 м² · 2/4 этаж,34000000,Жандосова,2,41.0,2
1883,1883,3-комнатная квартира · 83 м² · 6/10 этаж,79800000,"Алмалинский р-н, Курмангазы 97 — Курмангазы-Сейфулинп",3,83.0,6
1884,1884,2-комнатная квартира · 56 м² · 5/5 этаж,40000000,"Турксибский р-н, Шолохова 20/7",2,56.0,5
1885,1885,3-комнатная квартира · 60 м² · 2/5 этаж,38000000,"Алмалинский р-н, мкр Тастак-2 — Брусиловского",3,60.0,2
1886,1886,2-комнатная квартира · 90 м² · 19/19 этаж,42000000,"Алмалинский р-н, Шевченко",2,90.0,19
1887,1887,2-комнатная квартира · 42 м² · 2/6 этаж,37500000,"Медеуский р-н, Халиулина 140/5",2,42.0,2
1888,1888,4-комнатная квартира · 210 м² · 2/3 этаж,75000000,"Медеуский р-н, мкр Думан-1, Каркаралы 76а",4,210.0,2
1889,1889,3-комнатная квартира · 64 м² · 4/5 этаж,45000000,"Бостандыкский р-н, мкр Казахфильм",3,64.0,4
1890,1890,3-комнатная квартира · 78.8 м² · 9/10 этаж,43000000,"Наурызбайский р-н, Жунисова 4к4 — Alma city 2,    ул.Толе би - уг. просп Алатау",3,78.8,9
1891,1891,3-комнатная квартира · 85 м² · 3/12 этаж,65000000,"Бостандыкский р-н, Манаса 24в — Абая",3,85.0,3
1892,1892,2-комнатная квартира · 55 м² · 2/13 этаж,46000000,"Алмалинский р-н, Толе би 189/3 — Жарокова",2,55.0,2
1893,1893,3-комнатная квартира · 100 м² · 1/5 этаж,119000000,"Бостандыкский р-н, мкр Ерменсай, Ушкемпирова",3,100.0,1
1894,1894,3-комнатная квартира · 109.4 м² · 4/5 этаж,52500000,"Турксибский р-н, мкр Кайрат, Белбулак",3,109.4,4
1895,1895,1-комнатная квартира · 22 м² · 3/12 этаж,19500000,"Наурызбайский р-н, мкр Калкаман-1, Калкаман — ул Ашимова. На против ГКБ 7",1,22.0,3
1896,1896,1-комнатная квартира · 20 м² · 1/4 этаж,12900000,"Ауэзовский р-н, мкр №1, Саина 8 — Сайна ташкенская",1,20.0,1
1897,1897,2-комнатная квартира · 60 м² · 6/16 этаж,28000000,"Наурызбайский р-н, мкр Шугыла, Жуалы 17",2,60.0,6
1898,1898,1-комнатная квартира · 42 м² · 9/9 этаж,30000000,"Ауэзовский р-н, мкр Аксай-1А 31 — Толеби яссауи",1,42.0,9
1899,1899,3-комнатная квартира · 88.2 м² · 9/13 этаж,70000000,Розыбакиева 283/1,3,88.2,9
1900,1900,3-комнатная квартира · 86 м² · 2 этаж,78500000,"Бостандыкский р-н, Абая 38",3,86.0,0
1901,1901,2-комнатная квартира · 42 м² · 4/4 этаж,26000000,"Ауэзовский р-н, мкр №5 4а",2,42.0,4
1902,1902,4-комнатная квартира · 86.3 м² · 10/10 этаж,31000000,"Наурызбайский р-н, Жунсов 14 — 16 кв 71",4,86.3,10
1903,1903,1-комнатная квартира · 34.3 м² · 6/7 этаж,19500000,"Алатауский р-н, мкр Ожет, Северное кольцо 86/15",1,34.3,6
1904,1904,3-комнатная квартира · 86.4 м² · 1/18 этаж,57000000,"Алмалинский р-н, Брусиловского 159 — Кулымбетова",3,86.4,1
1905,1905,3-комнатная квартира · 104 м² · 5/16 этаж,44999999,"Наурызбайский р-н, мкр Шугыла, Жуалы",3,104.0,5
1906,1906,3-комнатная квартира · 105 м² · 2/7 этаж,110000000,"Медеуский р-н, мкр Горный Гигант, Жамакаева 254/2",3,105.0,2
1907,1907,2-комнатная квартира · 49 м² · 13/15 этаж,43900000,"Ауэзовский р-н, Жандосова 94А",2,49.0,13
1908,1908,3-комнатная квартира · 55.5 м² · 1/5 этаж,32800000,"Алатауский р-н, Басаркобыз 1/15 — Саина - Монке би",3,55.5,1
1909,1909,1-комнатная квартира · 22.4 м² · 3/4 этаж,15900000,"Ауэзовский р-н, Саина 8",1,22.4,3
1910,1910,3-комнатная квартира · 135 м² · 7/7 этаж,188000000,"Медеуский р-н, Фурманова 301",3,135.0,7
1911,1911,2-комнатная квартира · 87 м² · 5/10 этаж,56000000,"Ауэзовский р-н, мкр Таугуль-1, Навои",2,87.0,5
1912,1912,3-комнатная квартира · 92 м² · 8/10 этаж,42000000,"Наурызбайский р-н, мкр Шугыла, Жунисова 14/17",3,92.0,8
1913,1913,2-комнатная квартира · 40 м² · 6/16 этаж,37500000,"Ауэзовский р-н, Утеген батыра 11",2,40.0,6
1914,1914,2-комнатная квартира · 73.3 м² · 6/9 этаж,27500000,"Жетысуский р-н, мкр Кокжиек, Жолымбет 65/21",2,73.3,6
1915,1915,2-комнатная квартира · 80 м² · 1/3 этаж,74800000,"Наурызбайский р-н, мкр Рахат, Мкр.Рахат, ул.Культобе уч.№1, уч№24",2,80.0,1
1916,1916,3-комнатная квартира · 81 м²,65000000,"Медеуский р-н, Жибек Жолы 33",3,81.0,0
1917,1917,2-комнатная квартира · 41.9 м² · 2/4 этаж,36000000,"Алмалинский р-н, Маметовой 43 — Панфилова",2,41.9,2
1918,1918,1-комнатная квартира · 25.7 м² · 4/10 этаж,18500000,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла 340/3",1,25.7,4
1919,1919,3-комнатная квартира · 70 м² · 5/9 этаж,61999000,"Бостандыкский р-н, Розыбакиева — Аль-Фараби рядом с ТРЦ ""MEGA""",3,70.0,5
1920,1920,2-комнатная квартира · 80 м² · 1/4 этаж,74800000,"Наурызбайский р-н, мкр Рахат, Мкр.Рахат, ул.Культобе уч.№1, уч№24",2,80.0,1
1921,1921,2-комнатная квартира · 47 м² · 4/4 этаж,25990000,"Ауэзовский р-н, мкр №3 16",2,47.0,4
1922,1922,4-комнатная квартира · 73 м² · 2/5 этаж,49000000,"Ауэзовский р-н, мкр Таугуль, Мкр Таугуль 8 — Яссауи Шаляпина",4,73.0,2
1923,1923,1-комнатная квартира · 32.3 м² · 2/4 этаж,25500000,"Бостандыкский р-н, Тимирязева 97 — Гагарина",1,32.3,2
1924,1924,2-комнатная квартира · 56.4 м² · 5/6 этаж,34000000,"Жетысуский р-н, мкр Кулагер 89",2,56.4,5
1925,1925,1-комнатная квартира · 51.6 м² · 10/21 этаж,39999990,"Бостандыкский р-н, Солодовникова — Сатпаева-Гагарина",1,51.6,10
1926,1926,2-комнатная квартира · 45.12 м² · 11/13 этаж,28000000,"Алмалинский р-н, Муратбаева — Пр. Райымбека - Муратбаева",2,45.12,11
1927,1927,3-комнатная квартира · 120 м² · 8/10 этаж,73000000,"Алмалинский р-н, Куанышбаева",3,120.0,8
1928,1928,3-комнатная квартира · 90 м² · 5/5 этаж,77000000,"Медеуский р-н, мкр Самал-1 35",3,90.0,5
1929,1929,3-комнатная квартира · 74 м² · 1/17 этаж,60000000,"Бостандыкский р-н, Абая 164 — Брусиловского",3,74.0,1
1930,1930,2-комнатная квартира · 53 м² · 2/3 этаж,34000000,"Наурызбайский р-н, Сейдимбек 25/44",2,53.0,2
1931,1931,3-комнатная квартира · 92 м² · 11/17 этаж,78000000,"Бостандыкский р-н, Розыбакиева 237 — штрауса",3,92.0,11
1932,1932,5-комнатная квартира · 191 м² · 3/3 этаж,92000000,"Бостандыкский р-н, мкр Баганашыл 138/4",5,191.0,3
1933,1933,3-комнатная квартира · 97.8 м² · 7/10 этаж,67500000,"Ауэзовский р-н, мкр Аксай-4, Мкр. Аксай-4 119",3,97.8,7
1934,1934,3-комнатная квартира · 132 м² · 5/6 этаж,165000000,"Бостандыкский р-н, Рахмадиева",3,132.0,5
1935,1935,2-комнатная квартира · 53.6 м² · 3/5 этаж,46000000,"Медеуский р-н, Халиуллина 196/1",2,53.6,3
1936,1936,2-комнатная квартира · 42 м² · 3/4 этаж,30000000,"Алмалинский р-н, Байтурсынова 63 — Карасай Батыра",2,42.0,3
1937,1937,3-комнатная квартира · 91 м² · 1/3 этаж,47000000,"Жетысуский р-н, мкр Дорожник",3,91.0,1
1938,1938,2-комнатная квартира · 70 м² · 2/9 этаж,39500000,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла 340/3 корпус 6 — ЦОНа",2,70.0,2
1939,1939,3-комнатная квартира · 130 м² · 12/16 этаж,43900000,"Наурызбайский р-н, Жуалы 1",3,130.0,12
1940,1940,2-комнатная квартира · 71 м² · 14/18 этаж,45000000,"Алмалинский р-н, Брусиловского 159 — Брусиловского кулымбета",2,71.0,14
1941,1941,1-комнатная квартира · 42.5 м² · 10/10 этаж,21000000,"Алатауский р-н, мкр Аккент 10",1,42.5,10
1942,1942,2-комнатная квартира · 44 м²,25500000,"Ауэзовский р-н, мкр №10 А — Шаляпина- Берегового",2,44.0,0
1943,1943,3-комнатная квартира · 60 м² · 4/5 этаж,45000000,"Бостандыкский р-н, Мынбаева 47 — Ауэзова",3,60.0,4
1944,1944,3-комнатная квартира · 80 м² · 10/10 этаж,33499999,"Наурызбайский р-н, Шугыла 340/33 к7",3,80.0,10
1945,1945,3-комнатная квартира · 98 м² · 5/16 этаж,87000000,"Бостандыкский р-н, Сатпаева — Абая",3,98.0,5
1946,1946,1-комнатная квартира · 17.5 м²,11500000,"Ауэзовский р-н, мкр №3 39а — Абая-Янтарная",1,17.5,0
1947,1947,1-комнатная квартира · 32.56 м² · 8/9 этаж,18450000,"Турксибский р-н, мкр Кайрат, Туркестан 115 — Рыскулова",1,32.56,8
1948,1948,3-комнатная квартира · 83 м² · 14/20 этаж,78000000,"Бостандыкский р-н, Гагарина 310 — Аль Фараби",3,83.0,14
1949,1949,3-комнатная квартира · 67.28 м² · 2 этаж,31000000,"Наурызбайский р-н, мкр Шугыла 13",3,67.28,0
1950,1950,2-комнатная квартира · 105 м² · 17/18 этаж,60500000,"Алмалинский р-н, Брусиловского — С Паркингом",2,105.0,17
1951,1951,2-комнатная квартира · 45 м² · 2/4 этаж,30500000,"Ауэзовский р-н, мкр №6 9",2,45.0,2
1952,1952,1-комнатная квартира · 30 м² · 1/9 этаж,17800000,"Наурызбайский р-н, мкр Шугыла, Жунисова 4/6",1,30.0,1
1953,1953,3-комнатная квартира · 95 м² · 6/9 этаж,73000000,"Наурызбайский р-н, Аскарова Асанбая 21 — Аскарова",3,95.0,6
1954,1954,2-комнатная квартира · 48.9 м² · 4/10 этаж,39000000,"Алмалинский р-н, Варламова 1",2,48.9,4
1955,1955,3-комнатная квартира · 121 м² · 1/9 этаж,110000000,"Наурызбайский р-н, Аскарова — По аскарова",3,121.0,1
1956,1956,1-комнатная квартира · 28 м² · 12/12 этаж,22700000,"Ауэзовский р-н, Садвакасова 35 — Абая - Момышулы",1,28.0,12
1957,1957,2-комнатная квартира · 44.5 м² · 1/4 этаж,28200000,"Ауэзовский р-н, Щепкина",2,44.5,1
1958,1958,3-комнатная квартира · 75.2 м² · 4/9 этаж,47000000,"Турксибский р-н, мкр Жас Канат, Мкр. Жас Канат",3,75.2,4
1959,1959,2-комнатная квартира · 47 м² · 6/15 этаж,42800000,"Бостандыкский р-н, Жандосова 94А",2,47.0,6
1960,1960,2-комнатная квартира · 42.6 м² · 1/4 этаж,34000000,"Алмалинский р-н, Наурызбай батыра 26/1",2,42.6,1
1961,1961,3-комнатная квартира · 94.5 м² · 1/3 этаж,87000000,"Бостандыкский р-н, мкр. Ерменсай, 71/4 71/4",3,94.5,1
1962,1962,4-комнатная квартира · 87 м² · 5/5 этаж,43500000,"Ауэзовский р-н, мкр Аксай-3А — Ул Яссауи - Ул Толе би",4,87.0,5
1963,1963,2-комнатная квартира · 40 м² · 1/5 этаж,55000000,"Медеуский р-н, Богенбай батыра 55 — Зверева",2,40.0,1
1964,1964,4-комнатная квартира · 73.9 м² · 1/4 этаж,42000000,"Ауэзовский р-н, мкр №9, ул. Жандосова — ул. Саина",4,73.9,1
1965,1965,3-комнатная квартира · 80 м² · 8/18 этаж,58000000,"Бостандыкский р-н, Абая 164 — Брусиловского (метро Сайран)",3,80.0,8
1966,1966,3-комнатная квартира · 127.3 м² · 8/9 этаж,104000000,"Алмалинский р-н, Жамбыла 211/71 — Айманова, парк Ганди",3,127.3,8
1967,1967,1-комнатная квартира · 36 м² · 1/12 этаж,23500000,"Алатауский р-н, мкр Акбулак, 1-я улица — Алматы Арена",1,36.0,1
1968,1968,3-комнатная квартира · 107.6 м² · 6/14 этаж,65000000,"Бостандыкский р-н, Жандосова 94А",3,107.6,6
1969,1969,1-комнатная квартира · 41.4 м² · 5/5 этаж,30000000,"Жетысуский р-н, мкр Айнабулак-3 99",1,41.4,5
1970,1970,1-комнатная квартира · 43.9 м² · 6/12 этаж,27000000,"Алатауский р-н, Бауыржана Момышулы — Монке би",1,43.9,6
1971,1971,3-комнатная квартира · 77 м² · 4/12 этаж,106000000,"Бостандыкский р-н, Радостовца 343 — Ескараева",3,77.0,4
1972,1972,3-комнатная квартира · 68.3 м² · 1/2 этаж,20000000,"Турксибский р-н, Щербакова 14 — Шолохова",3,68.3,1
1973,1973,4-комнатная квартира · 110 м² · 2/4 этаж,105000000,"Наурызбайский р-н, ​Герольда Бельгера 1Б",4,110.0,2
1974,1974,3-комнатная квартира · 105 м² · 2/9 этаж,82000000,"Ауэзовский р-н, мкр Жетысу-2 80",3,105.0,2
1975,1975,2-комнатная квартира · 46 м² · 3/4 этаж,29100000,"Ауэзовский р-н, мкр №1 62 — Жубанова-Правды",2,46.0,3
1976,1976,3-комнатная квартира · 69.5 м² · 2/9 этаж,31000000,"Турксибский р-н, мкр Кайрат 303/5 — проспект Рыскулова - Кульджинский тракт",3,69.5,2
1977,1977,2-комнатная квартира · 70 м² · 10/16 этаж,66600000,"Бостандыкский р-н, Егизбаева 5 к1 — Рядом АДК",2,70.0,10
1978,1978,2-комнатная квартира · 68 м² · 9/9 этаж,34000000,"Алатауский р-н, мкр Нуркент, Алгабас-1",2,68.0,9
1979,1979,2-комнатная квартира · 45 м² · 4/4 этаж,35000000,"Бостандыкский р-н, мкр Коктем-1 22",2,45.0,4
