Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
Отдельный дом · 3 комнаты · 98 м² · 8 сот.,30000000.0,Овсянникова 12 — Массив Бурыл,3,98.0,1,306122.44897959183,комфорт,низкий,средняя
Отдельный дом · 12 комнат · 300 м² · 8 сот.,25000000.0,Конаева 44/1 — Абая/Конаева,12,300.0,1,83333.33333333333,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 117 м² · 4 сот.,43000000.0,"Алатауский р-н, мкр Мадениет, Касымова — В 2 минутах от школы",4,117.0,1,367521.3675213675,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 50 м² · 5 сот.,7000000.0,2-рой пер Мусоргского 184 — Рядом магазин Бейбыт,4,50.0,1,140000.0,комфорт,низкий,малая
Отдельный дом · 9 комнат · 200 м² · 10 сот.,35000000.0,Астана 291,9,200.0,1,175000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 192 м² · 6 сот.,73000000.0,Чайжунусова 204 — А.Нуршаикова,5,192.0,1,380208.3333333333,комфорт,низкий,большая
Отдельный дом · 5 комнат · 188 м² · 8 сот.,43000000.0,109 29-2 — Достық ы/а,5,188.0,1,228723.40425531915,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 163 м² · 8 сот.,35000000.0,Дружба,4,163.0,1,214723.9263803681,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 100 м² · 10 сот.,18000000.0,Бастау 20 — Пос.Жыланды,3,100.0,1,180000.0,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 102 м² · 6 сот.,15000000.0,Павлова 76 — ул Зеренда 12,3,102.0,1,147058.82352941178,комфорт,низкий,большая
Отдельный дом · 5 комнат · 165 м² · 10 сот.,32000000.0,Больтирик би 126 — Аккумуляторный цех,5,165.0,1,193939.39393939395,комфорт,низкий,большая
Часть дома · 4 комнаты · 147.29 м² · 3 сот.,144344200.0,"Наурызбайский р-н, Усенова 2 — Скидка 15%",4,147.29,1,980000.0,элит,низкий,большая
Отдельный дом · 4 комнаты · 110.5 м² · 7.2 сот.,33000000.0,Жетыген,4,110.5,1,298642.5339366516,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 70 м² · 10 сот.,35000000.0,"Енбекшинский р-н, 193-й квартал, 193-квартал — Еділ көшесі",3,70.0,1,500000.0,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 156 м² · 25 сот.,25000000.0,Кылшакты 25 — Село Ивановка,6,156.0,1,160256.41025641025,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 10 сот.,80000000.0,"Казыбек би р-н, Карибоза Шектыбаева 100",5,200.0,1,400000.0,комфорт,низкий,большая
Отдельный дом · 11 комнат · 200 м² · 11 сот.,90000000.0,Жибек-Жолы 96,11,200.0,1,450000.0,комфорт,низкий,большая
Отдельный дом · 9 комнат · 400 м² · 8 сот.,245000000.0,"Турксибский р-н, мкр Кайрат, 2 улица 4 — Parasat",9,400.0,1,612500.0,элит,низкий,большая
Часть дома · 4 комнаты · 140 м² · 2 сот.,40000000.0,Исатай батыра — Не далеко от Aport Mall east,4,140.0,1,285714.28571428574,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 110 м² · 6 сот.,30000000.0,Маметова,4,110.0,1,272727.2727272727,комфорт,низкий,большая
Отдельный дом · 6 комнат · 161 м² · 7 сот.,55000000.0,"Алатауский р-н, мкр Шанырак-1 алпамыс32/1",6,161.0,1,341614.90683229815,комфорт,низкий,большая
Отдельный дом · 5 комнат · 185 м² · 10 сот.,47000000.0,"жилой массив Жанаконыс-2, Жылы уя — Возле трассы",5,185.0,1,254054.05405405405,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200.75 м² · 10 сот.,45000000.0,"мкр Кокарна, Мелиораторная 21А",5,200.75,1,224159.402241594,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 300 м² · 10 сот.,16000000.0,Софиевка 63,4,300.0,1,53333.333333333336,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 110 м² · 5 сот.,23500000.0,Кок дала,4,110.0,1,213636.36363636365,комфорт,низкий,большая
Часть дома · 3 комнаты · 120 м² · 2 сот.,55000000.0,"Медеуский р-н, Есенберлина 80",3,120.0,1,458333.3333333333,комфорт,низкий,большая
Отдельный дом · 1 комната · 120 м² · 5 сот.,65000000.0,Наримановская — Баймагамбетова,1,120.0,1,541666.6666666666,элит,низкий,большая
Отдельный дом · 2 комнаты · 96 м² · 5.2 сот.,14000000.0,"мкр Красный Кордон, Донентаева 47 — 7 проезд 23",2,96.0,1,145833.33333333334,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 152 м² · 8 сот.,100000000.0,ул. Абая 104а,4,152.0,1,657894.7368421053,элит,низкий,большая
Отдельный дом · 6 комнат · 450 м² · 6 сот.,275000000.0,"Медеуский р-н, Крайняя 8 — Верненская",6,450.0,1,611111.1111111111,элит,низкий,большая
Отдельный дом · 5 комнат · 185 м² · 7 сот.,65000000.0,Абай 305 — проспект Абая,5,185.0,1,351351.35135135136,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 105 м² · 6.78 сот.,47000000.0,"Алатауский р-н, мкр Мадениет, Аруана 16",3,105.0,1,447619.04761904763,комфорт,низкий,большая
Отдельный дом · 7 комнат · 250 м² · 6.6 сот.,130000000.0,"Медеуский р-н, мкр Думан-2",7,250.0,1,520000.0,элит,низкий,большая
Отдельный дом · 3 комнаты · 34.9 м² · 8 сот.,14000000.0,Пестеля,3,34.9,1,401146.13180515764,комфорт,низкий,малая
Отдельный дом · 2 комнаты · 68.3 м² · 12 сот.,25000000.0,мкр Оркен 15,2,68.3,1,366032.21083455347,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 220 м² · 6 сот.,55000000.0,Арай 28,4,220.0,1,250000.0,комфорт,низкий,большая
Отдельный дом · 8 комнат · 290.8 м² · 1000 сот.,65000000.0,"Тенге, АТП Бейнеубай Кулшарулы 35А — Водокачкадан кіріп мектепке баратын жолдың бойында орналасқан",8,290.8,1,223521.32049518568,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 90 м² · 15 сот.,16000000.0,Шапагат 28 — П К .Нокина,4,90.0,1,177777.77777777778,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 212 м² · 5 сот.,90000000.0,"Алатауский р-н, мкр Теректы 50 — Нарсай",5,212.0,1,424528.30188679247,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 140 м² · 12 сот.,35000000.0,Толебаев 15 — Family Market,4,140.0,1,250000.0,комфорт,низкий,большая
Дача · 3 комнаты · 70 м² · 12 сот.,6000000.0,Центральная 88 — Есикский поворот,3,70.0,1,85714.28571428571,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 61 м² · 5 сот.,29000000.0,"Турксибский р-н, ул. Уральская 14 — ул. Волгоградская",4,61.0,1,475409.8360655738,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 360 м² · 8 сот.,51000000.0,18-й микрорайон энергетиков Ауэзова,5,360.0,1,141666.66666666666,комфорт,низкий,большая
Отдельный дом · 5 комнат · 310 м² · 10 сот.,81500000.0,Бауржана Момышулы — Энтузиастов,5,310.0,1,262903.22580645164,комфорт,низкий,большая
Отдельный дом · 5 комнат · 120 м² · 8 сот.,70000000.0,"Алатауский р-н, мкр Карасу 25 — Балауса",5,120.0,1,583333.3333333334,элит,низкий,большая
Отдельный дом · 4 комнаты · 85.4 м² · 5 сот.,20000000.0,1-пер Мичурина 3 — Пр Жамбыла и ул Кирова,4,85.4,1,234192.03747072598,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 160 м² · 10 сот.,35500000.0,"мкр Геолог, СауленаЖумагазиева 18",4,160.0,1,221875.0,комфорт,низкий,большая
Дача · 3 комнаты · 111 м² · 16 сот.,29950000.0,Восточная 78,3,111.0,1,269819.8198198198,комфорт,низкий,большая
Отдельный дом · 7 комнат · 450 м² · 20 сот.,195000000.0,Самал,7,450.0,1,433333.3333333333,комфорт,низкий,большая
Отдельный дом · 6 комнат · 162.8 м² · 4 сот.,110000000.0,"Алмалинский р-н, мкр Тастак-3 — Розыбакиева Жамбула",6,162.8,1,675675.6756756756,элит,низкий,большая
