Unnamed: 0.1,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
1554,1554,Действующий бизнес Алкомаркет · 90 м²,50000000.0,"мкр Томарлы, Ермуханова 8б",1,90.0,1,555555.5555555555,элит,низкий,средняя
1555,1555,Готовый бизнес с помешением · 235 м²,70000000.0,"Есильский р-н, Мангилик ел 19",1,235.0,1,297872.3404255319,комфорт,низкий,большая
1556,1556,"Общепит, магазин · 401 м²",117000000.0,"Алматы р-н, Мусрепова 9",1,401.0,1,291770.5735660848,комфорт,низкий,большая
1557,1557,Магазин · 90 м²,16000000.0,"Нура р-н, Кабанбай батыра 29/1 блок а",1,90.0,1,177777.77777777778,комфорт,низкий,средняя
1558,1558,Спортивный зал · 912 м²,59000000.0,29-й мкр 23,1,912.0,1,64692.98245614035,комфорт,низкий,большая
1559,1559,Действующий бизнес · 700 м²,10000000.0,проспект жамбыла 202,1,700.0,1,14285.714285714286,комфорт,низкий,большая
1560,1560,Готовый бизнес игрушки и шары детские вещи · 20 м²,2800000.0,"Алматы р-н, Айнаколь 66",1,20.0,1,140000.0,комфорт,низкий,малая
1561,1561,Детский сад · 1600 м²,400000000.0,Жибек жолы 55 А,1,1600.0,1,250000.0,комфорт,низкий,большая
1562,1562,Детский игровой центр полностью оборудование · 2000 м²,70000000.0,Орррр 777,1,2000.0,1,35000.0,комфорт,низкий,большая
1563,1563,Барбершоп · 72 м²,23000000.0,"Нура р-н, мкр Уркер 17б",1,72.0,1,319444.44444444444,комфорт,низкий,средняя
1564,1564,Готовый бизнес! Фотостудия в центре Тараза · 103 м²,4800000.0,Пр. Абая 121а,1,103.0,1,46601.94174757282,комфорт,низкий,большая
1565,1565,Бизнес Астана · 125 м²,5000000.0,"Алматы р-н, Жумабаева 1",1,125.0,1,40000.0,комфорт,низкий,большая
1566,1566,Готовый бизнес · 140 м²,800000.0,"Алматы р-н, Жумабаева 29/1",1,140.0,1,5714.285714285715,комфорт,низкий,большая
1567,1567,Действующий бизнес Сауна · 180 м²,87500000.0,"мкр Ардагер, Габбаса Бергалиева 23",1,180.0,1,486111.1111111111,комфорт,низкий,большая
1568,1568,Компьютерный клуб · 150 м²,16000000.0,39-й мкр 5,1,150.0,1,106666.66666666667,комфорт,низкий,большая
1569,1569,Прибыльный бизнес · 100 м²,9000000.0,"Казыбек би р-н, мкр Юго-Восток, Мкр Михайловка 122",1,100.0,1,90000.0,комфорт,низкий,средняя
1570,1570,"Готовый бизнес, со складом. · 327 м²",155800000.0,"мкр Омега, Тайманова 223/1",1,327.0,1,476452.5993883792,комфорт,низкий,большая
1571,1571,Кофейню · 40 м²,16000000.0,28-й мкр 10/1,1,40.0,1,400000.0,комфорт,низкий,малая
1572,1572,Бизнес · 38 м²,3200000.0,Спартака 1,1,38.0,1,84210.52631578948,комфорт,низкий,малая
1573,1573,Анти кафе · 220 м²,6000000.0,"19А мкр, 19а 21",1,220.0,1,27272.727272727272,комфорт,низкий,большая
1574,1574,Аптека · 75 м²,12000000.0,Кирова 8,1,75.0,1,160000.0,комфорт,низкий,средняя
1575,1575,Магазин возле выписки · 15 м²,25000000.0,"Медеуский р-н, мкр Думан-1, Достық 125",1,15.0,1,1666666.6666666667,элит,низкий,малая
1576,1576,"Стоматология, полностью оборудована · 120 м²",60000000.0,Каратау 28/2,1,120.0,1,500000.0,комфорт,низкий,большая
1577,1577,Новый Торговый комплекс Жеті жол кешені · 1151 м²,350000000.0,Шугыла 22а,1,1151.0,1,304083.4057341442,комфорт,низкий,большая
1578,1578,Банный комплекс · 1000 м²,139900000.0,Белинского 7,1,1000.0,1,139900.0,комфорт,низкий,большая
1579,1579,Готовый бизнес женской одежда · 180 м²,9000000.0,"р-н Байконур, Кенесары 46",1,180.0,1,50000.0,комфорт,низкий,большая
1580,1580,Действующее халал кафе · 320 м²,39000000.0,17-й мкр 36/1,1,320.0,1,121875.0,комфорт,низкий,большая
1581,1581,Оборудование для птицефабрика · 60 м²,5000000.0,"Абайский р-н, Тамерлановское шоссе 111",1,60.0,1,83333.33333333333,комфорт,низкий,средняя
1582,1582,Изготовление фигур · 145 м²,7200000.0,"Абайский р-н, проспект Абая н/п",1,145.0,1,49655.1724137931,комфорт,низкий,большая
1583,1583,Продуктовый магазин · 38 м²,1000000.0,Мырзабекова 4/2,1,38.0,1,26315.78947368421,комфорт,низкий,малая
1584,1584,Готовый бизнес. автопарк со всем оборудованием и зданиями · 7000 м²,150000000.0,Амангкльды 1,1,7000.0,1,21428.571428571428,комфорт,низкий,большая
1585,1585,Помещение можно под коммерцию · 20 м²,17000000.0,Гагарина 9,1,20.0,1,850000.0,элит,низкий,малая
1586,1586,"Продуктовый магазин , половина помещение · 180 м²",70000000.0,19-й мкр 23/1,1,180.0,1,388888.8888888889,комфорт,низкий,большая
1587,1587,Действующий БИЗНЕС женской одежды больших размеров · 20 м²,1890000.0,Алтынсарина 128,1,20.0,1,94500.0,комфорт,низкий,малая
1588,1588,Готовый бизнес: типография · 15 м²,8000000.0,Толе би 42,1,15.0,1,533333.3333333334,элит,низкий,малая
1589,1589,База отдыха · 3000 м²,240000000.0,Левый берег 7,1,3000.0,1,80000.0,комфорт,низкий,большая
1590,1590,Магазин продуктовый · 80 м²,55000000.0,"Аль-Фарабийский р-н, Молдагулова 12",1,80.0,1,687500.0,элит,низкий,средняя
1591,1591,‼️ ГОТОВЫЙ БИЗНЕС · 20 м²,2000000.0,Солнечная 6,1,20.0,1,100000.0,комфорт,низкий,малая
1592,1592,Продуктовый магазин · 100 м²,63000000.0,Шугыла 19,1,100.0,1,630000.0,элит,низкий,средняя
1593,1593,В продаже действующий ресторанный бизнес · 181.7 м²,499999000.0,"Есильский р-н, Сарайшык 4",1,181.7,1,2751783.159053385,элит,низкий,большая
1594,1594,В продаже дейвующа зона отдыха · 536 м²,340000000.0,Сакен сейфуллина 2,1,536.0,1,634328.3582089553,элит,низкий,большая
1595,1595,"В продаже действующий бизнес, целевое назначение зона отдыха · 900 м²",445000000.0,Лунчарского 1Д,1,900.0,1,494444.44444444444,комфорт,низкий,большая
1596,1596,Действующий прибыльный бизнес - автосервис (СТО) с клиентской базой · 400 м²,25000000.0,"Казыбек би р-н, мкр Новый Город, Гоголя 2/1",1,400.0,1,62500.0,комфорт,низкий,большая
1597,1597,Мебельный бизнес · 50 м²,3500000.0,Гаражное общество Лакомотив 1006,1,50.0,1,70000.0,комфорт,низкий,малая
1598,1598,Самомойка · 500 м²,40000000.0,Амангельди Ерубаев 15 а,1,500.0,1,80000.0,комфорт,низкий,большая
1599,1599,Действующий продуктовый магазин · 103 м²,70000000.0,"мкр Мушелтой, Казахстанская 17",1,103.0,1,679611.6504854369,элит,низкий,большая
1600,1600,Базу отдыха · 80 м²,65000000.0,База отдыха прибой 6,1,80.0,1,812500.0,элит,низкий,средняя
1601,1601,Юрта 6 канатный · 32 м²,70000.0,Жиреншина 2,1,32.0,1,2187.5,комфорт,низкий,малая
1602,1602,Действующий бизнес СТУДИЮ МАССАЖА · 50 м²,25000000.0,"Ульбинский, Кабанбай батыра 152/2",1,50.0,1,500000.0,комфорт,низкий,малая
1603,1603,Бутик с оборудованием · 96.5 м²,15000000.0,"Алмалинский р-н, Жибек жолы 70",1,96.5,1,155440.41450777202,комфорт,низкий,средняя
1604,1604,Готовый бизнес · 116 м²,72000000.0,Доспанова 80,1,116.0,1,620689.6551724138,элит,низкий,большая
1605,1605,Готовый бизнес! коттедж под меоприятия · 370 м²,57000000.0,Жумбактас 7,1,370.0,1,154054.05405405405,комфорт,низкий,большая
1606,1606,Етдүкені · 35 м²,6500000.0,Аблайхан 35а,1,35.0,1,185714.2857142857,комфорт,низкий,малая
1607,1607,Действующий детский коррекционный центр · 300 м²,15000000.0,Наурызбай батыра 110,1,300.0,1,50000.0,комфорт,низкий,большая
1608,1608,Готовый бизнес · 700 м²,65000000.0,"Каратауский р-н, Керима тлешина 11",1,700.0,1,92857.14285714286,комфорт,низкий,большая
1609,1609,Действующую пекарню · 200 м²,60000000.0,Горохова 2,1,200.0,1,300000.0,комфорт,низкий,большая
1610,1610,Кофейня киоск повельен контейнер магазин · 12 м²,1500000.0,"Казыбек би р-н, мкр Михайловка  5",1,12.0,1,125000.0,комфорт,низкий,малая
1611,1611,Бильярдный клуб · 200 м²,7500000.0,"Каратауский р-н, мкр Кайтпас 2, Сырым батыр 2/23",1,200.0,1,37500.0,комфорт,низкий,большая
